university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
pucv_cl,612927520525643606,eddiechandler,4796,560,3530,Sun Aug 01 05:19:55 +0000 2021
pucv_cl,299806738355150190,tonyastrickland,3569,2753,2031,Sat Aug 26 20:07:54 +0000 2023
pucv_cl,795267140140879071,kevinsalazar,4739,1300,4780,Wed May 15 12:09:06 +0000 2024
pucv_cl,656660124015202833,ufaulkner,1225,1447,2387,Thu Aug 25 22:09:22 +0000 2022
pucv_cl,834650880593274694,baileybrittany,4057,2556,3922,Wed Apr 07 06:34:01 +0000 2021
pucv_cl,980313881933660181,jday,4513,1719,3011,Wed Oct 06 19:16:11 +0000 2021
pucv_cl,949303624146642211,leonardamanda,2317,1386,4219,Sun Jan 29 11:41:17 +0000 2023
pucv_cl,703401432805162087,jessicalewis,2728,707,4508,Mon Sep 05 20:03:52 +0000 2022
pucv_cl,321722022121262791,alyssa50,1489,2497,3675,Fri Sep 24 11:41:31 +0000 2021
pucv_cl,999332015503760562,murphyherbert,3195,2860,2058,Fri Nov 11 14:29:00 +0000 2022
pucv_cl,138675105092043519,ktucker,4700,1998,3588,Wed Aug 11 20:36:53 +0000 2021
pucv_cl,400961399778496830,hmaynard,3235,1412,2692,Thu May 27 17:54:44 +0000 2021
pucv_cl,401676778679535105,mharris,1458,884,4352,Mon Mar 28 04:07:43 +0000 2022
pucv_cl,230737749960577125,derrickkent,2088,1390,2555,Fri Aug 18 10:15:30 +0000 2023
pucv_cl,409539677773631709,justingriffin,3888,2079,3299,Tue Jul 14 02:14:36 +0000 2020
pucv_cl,107620647889817880,nicholaswelch,2126,1630,4230,Wed Nov 25 03:36:19 +0000 2020
pucv_cl,159010246374969360,davisvictor,3224,1150,4790,Thu Apr 28 02:12:50 +0000 2022
pucv_cl,407947016678770513,orozcolauren,3968,1922,3414,Tue Feb 14 03:29:14 +0000 2023
pucv_cl,289614017536645753,barneskarina,1759,1414,2857,Sat Dec 03 15:32:52 +0000 2022
pucv_cl,484179440822517873,xhowell,3624,1356,3989,Mon Jun 13 06:00:48 +0000 2022
pucv_cl,406887002451902559,aprilbowman,1905,1176,3143,Mon Oct 16 03:58:41 +0000 2023
pucv_cl,259131063894341468,carlosrogers,3440,872,4748,Sat Jun 20 18:17:22 +0000 2020
pucv_cl,12660618242735910,jonespamela,2214,2800,2278,Thu Oct 19 16:15:04 +0000 2023
pucv_cl,739827481632185641,victoria25,1418,545,2439,Sat Nov 21 04:28:37 +0000 2020
pucv_cl,480404311873442765,courtney94,2907,2808,3903,Thu Jan 25 12:08:09 +0000 2024
pucv_cl,259393958446075490,catherinehodges,2816,2590,2412,Sat May 06 10:14:46 +0000 2023
pucv_cl,113159585873557787,kristen76,3549,1952,3536,Sat May 30 16:57:27 +0000 2020
pucv_cl,508546377196448930,julia27,3402,1423,4471,Wed Apr 28 03:58:52 +0000 2021
pucv_cl,234343404976591396,dananicholson,2376,2771,2226,Sat Aug 14 11:45:06 +0000 2021
pucv_cl,405265763218803062,nicoleramirez,1995,667,4423,Mon Aug 31 16:55:19 +0000 2020
pucv_cl,946102463091722563,castillogabriela,2942,2244,3192,Mon Jun 14 11:23:13 +0000 2021
pucv_cl,368124945880558432,armstrongjoseph,2483,1037,3295,Thu Feb 10 02:44:27 +0000 2022
pucv_cl,587976229311148622,danielhood,4079,952,4671,Sat Dec 25 01:52:07 +0000 2021
pucv_cl,312080954711786622,emilyjordan,4855,2156,3651,Sat Dec 25 19:09:17 +0000 2021
pucv_cl,566880830387477147,lorraine24,1563,2855,4203,Sun Jun 04 14:36:11 +0000 2023
pucv_cl,890404921526058158,barnesemily,4817,1833,3090,Sat Dec 18 08:22:21 +0000 2021
pucv_cl,39837316255697095,ronald79,2751,1079,4429,Tue Jan 24 21:50:36 +0000 2023
pucv_cl,878635578311286489,melaniedixon,4431,1057,4980,Sun Apr 19 23:29:14 +0000 2020
pucv_cl,747457643371412659,jacobpotts,4277,1458,3082,Sun Oct 25 14:23:24 +0000 2020
pucv_cl,474716789921133683,cameronbrown,4248,657,4688,Fri Jul 29 22:38:38 +0000 2022
pucv_cl,731547912886391623,medinapatricia,1212,2491,3539,Tue Oct 25 09:59:57 +0000 2022
pucv_cl,884816992005798813,david87,2903,1223,3569,Sun Jul 24 15:01:16 +0000 2022
pucv_cl,214383056502895288,campbellchristina,4417,661,2136,Wed May 06 05:16:49 +0000 2020
pucv_cl,352819210789425491,phillip92,4556,624,3257,Sun Sep 06 23:28:02 +0000 2020
pucv_cl,181169981134825314,grant73,2367,2918,4582,Sat Feb 12 11:03:11 +0000 2022
pucv_cl,278310298899779632,taylorlinda,3688,706,4283,Thu Jan 21 20:48:42 +0000 2021
pucv_cl,969660055263907695,smithoscar,4343,2421,2186,Sun Jun 06 01:02:58 +0000 2021
pucv_cl,671513637605919098,nicole02,2220,1910,3452,Tue May 07 06:06:04 +0000 2024
pucv_cl,711595876781824034,kathleensharp,2562,745,4462,Mon Aug 21 03:47:44 +0000 2023
pucv_cl,333593340745833405,alexandrapeters,3566,1700,4094,Tue Jul 18 23:20:18 +0000 2023
pucv_cl,326775114276563524,lauraramirez,3363,2084,3716,Sun Mar 31 09:20:30 +0000 2024
pucv_cl,458683464918942778,walkerstephanie,1193,1072,4794,Sun Apr 24 14:55:03 +0000 2022
pucv_cl,145197656109548116,barbara35,3356,2945,4803,Wed May 19 17:43:37 +0000 2021
pucv_cl,464924818846579511,xwade,2143,2115,4202,Tue Jan 19 03:45:20 +0000 2021
pucv_cl,866971029857355159,zamorabrandi,3790,2820,2617,Sat Dec 02 05:32:00 +0000 2023
pucv_cl,17889821554338097,elliottbrendan,1620,1747,3386,Mon Jan 08 13:48:04 +0000 2024
pucv_cl,58919044926588907,hancockronald,2472,2075,4713,Tue Feb 01 04:31:56 +0000 2022
pucv_cl,715471085675155965,allisonestrada,3545,2386,2388,Mon Sep 19 07:10:44 +0000 2022
pucv_cl,306592884138746430,grantjason,4264,1886,3413,Tue Aug 01 08:45:11 +0000 2023
pucv_cl,677151392679040794,dawn61,2077,929,3937,Sun Apr 05 03:53:36 +0000 2020
pucv_cl,385010822726408430,hughespamela,2983,759,3031,Sun Jun 27 09:58:20 +0000 2021
pucv_cl,24906599058161890,xmacias,2223,648,3144,Fri Jun 04 09:07:30 +0000 2021
pucv_cl,728489822580782146,martindawn,2273,1678,3401,Wed Jan 19 03:08:20 +0000 2022
pucv_cl,496241174554727078,cervanteslinda,4096,1633,2986,Wed Nov 08 19:12:53 +0000 2023
pucv_cl,756271874742741198,nhensley,4790,1618,4456,Sun Jun 20 22:25:04 +0000 2021
pucv_cl,324610368685913607,amber16,4769,1699,4831,Sat Jan 27 10:45:01 +0000 2024
pucv_cl,925210594500531633,emmabrown,3371,1641,2789,Tue Nov 07 12:28:06 +0000 2023
pucv_cl,749048973264805207,garyzamora,1886,1793,3318,Fri Nov 03 14:30:47 +0000 2023
pucv_cl,554180314759552186,stephaniejordan,1147,2126,3202,Thu Jan 07 04:17:36 +0000 2021
pucv_cl,513898835762225537,orowe,3140,715,3616,Fri Apr 16 11:30:53 +0000 2021
pucv_cl,319068917615960983,randolphjulie,2434,1103,2508,Mon Apr 12 07:47:21 +0000 2021
pucv_cl,55780697429898222,griffithcraig,3364,606,3818,Wed Jun 01 01:44:13 +0000 2022
pucv_cl,592435291326869662,sara59,4764,1255,2206,Mon Mar 25 18:47:00 +0000 2024
pucv_cl,682381571177507542,michelle73,2150,1866,3312,Mon Oct 10 22:35:31 +0000 2022
pucv_cl,369575931235399840,nicholstonya,4932,1638,4151,Sat Jan 28 04:42:28 +0000 2023
pucv_cl,585903914627631428,underwoodsteve,2975,1055,3168,Tue Aug 24 01:28:20 +0000 2021
pucv_cl,59910587076743898,juliahernandez,1263,1708,2628,Fri Nov 03 16:15:15 +0000 2023
pucv_cl,377327182394876503,crystalbyrd,2928,597,3155,Sun Jan 26 01:33:14 +0000 2020
pucv_cl,796895013815580840,jason14,4109,2141,2452,Wed Feb 14 10:19:36 +0000 2024
pucv_cl,37270300456431416,bradleyedward,3601,2520,3261,Mon Jul 06 06:34:39 +0000 2020
pucv_cl,463238442069701485,smithnina,3326,1242,2294,Fri Jun 30 03:46:28 +0000 2023
pucv_cl,717494330250418004,debrabrown,4537,962,2789,Wed Dec 07 09:40:54 +0000 2022
pucv_cl,765506029582915586,julie40,1880,1593,4676,Thu Mar 30 14:06:45 +0000 2023
pucv_cl,491118020239737444,samantha46,4506,2093,4043,Wed Dec 21 04:52:16 +0000 2022
pucv_cl,420029253978588784,hsloan,1936,815,4018,Fri Jun 19 16:52:57 +0000 2020
pucv_cl,344391237287837989,angelica42,4513,878,3948,Wed Jan 06 04:44:56 +0000 2021
pucv_cl,750248209135258892,huntgregory,4007,927,4304,Fri Mar 31 19:00:06 +0000 2023
pucv_cl,840871140295758192,lisacampos,4226,1144,4179,Wed Apr 14 23:49:15 +0000 2021
pucv_cl,837813699354669864,warejason,2722,2843,3497,Fri Mar 25 21:22:42 +0000 2022
pucv_cl,814626366921948622,marissathornton,1561,596,3951,Sat Mar 28 14:38:38 +0000 2020
pucv_cl,513604686471166647,christopher61,4427,2449,4409,Wed Jan 03 04:57:34 +0000 2024
pucv_cl,12518398155961141,jonesjesus,1693,2535,3428,Sun Mar 17 16:31:18 +0000 2024
pucv_cl,272373693850976372,hansenchristopher,2271,2938,4370,Sat Jun 11 16:47:00 +0000 2022
pucv_cl,604027053343930624,vpotter,2740,1900,2299,Wed Mar 16 04:38:48 +0000 2022
pucv_cl,872577724068291064,hurleyamy,4352,624,2444,Mon Apr 04 19:22:48 +0000 2022
pucv_cl,523796395328447124,nhinton,2481,1432,3579,Wed Sep 16 07:17:10 +0000 2020
pucv_cl,513867884136845122,jennifer27,1882,2825,3851,Sun Aug 01 06:01:58 +0000 2021
pucv_cl,731748459122379148,stephanieperry,3936,1609,2249,Mon Jun 05 15:36:17 +0000 2023
pucv_cl,63309076353942861,wilsongregory,3095,645,4735,Thu Sep 28 12:42:03 +0000 2023
pucv_cl,63812580863171809,cuevasamanda,1286,2596,3073,Tue Jan 17 01:17:50 +0000 2023
pucv_cl,367537768575613979,careyalexandra,3670,2997,3911,Wed May 20 23:18:40 +0000 2020
pucv_cl,565721045108684112,taylorsara,2060,2131,2316,Sun Feb 11 23:34:59 +0000 2024
pucv_cl,784557769731714699,qmeyer,1197,2438,4763,Sun Aug 07 16:19:45 +0000 2022
pucv_cl,231290467355083486,ryanholt,3904,1083,4012,Mon Jul 04 10:14:17 +0000 2022
pucv_cl,180577648266039640,alexandra02,2750,2288,3534,Tue Apr 19 13:26:59 +0000 2022
pucv_cl,400795644810830111,fishertimothy,3162,721,2010,Sun Sep 25 12:50:23 +0000 2022
pucv_cl,352031469633345047,barrondaniel,1037,1467,2454,Sat Apr 06 19:29:51 +0000 2024
pucv_cl,999720940296693363,hendersonkatherine,4123,2850,4200,Tue Mar 22 19:29:11 +0000 2022
pucv_cl,838615168637645230,karen49,3678,1055,3307,Sun Aug 02 23:11:26 +0000 2020
pucv_cl,358209510215033707,deborah52,3087,1556,2334,Sat Sep 17 18:34:02 +0000 2022
pucv_cl,391394155102739531,murphyelizabeth,3653,1428,3453,Sun Aug 13 22:29:05 +0000 2023
pucv_cl,661851567295330416,woodjacob,2962,1533,3306,Sat Mar 06 17:28:44 +0000 2021
pucv_cl,752844156289395128,jodi03,4145,1475,3226,Sun Feb 18 18:27:13 +0000 2024
pucv_cl,551923118376901042,brownmichelle,3916,1908,4547,Sat Oct 21 13:57:59 +0000 2023
pucv_cl,480200411455260433,danielromero,2274,1980,2428,Sat Apr 02 17:47:02 +0000 2022
pucv_cl,40959007064631348,jennifer62,4159,1961,3826,Sun Feb 09 03:35:39 +0000 2020
pucv_cl,504051225033567811,pricedakota,4295,1318,4141,Wed Jun 15 09:00:12 +0000 2022
pucv_cl,789933956253037239,joan57,1479,2427,2564,Tue Jan 30 23:18:51 +0000 2024
pucv_cl,597018843638392175,cindy15,1060,1132,2893,Sat Jul 18 07:03:39 +0000 2020
pucv_cl,581289690512646284,lauradavis,1534,1605,3225,Mon Mar 23 09:51:08 +0000 2020
pucv_cl,267251838834254551,amber62,1515,2161,4740,Fri Jun 17 06:59:18 +0000 2022
pucv_cl,131465354221126089,richardrodriguez,4047,2306,4041,Mon Nov 09 01:45:09 +0000 2020
pucv_cl,214023540869952419,hoffmanjonathan,2837,2189,2039,Wed Oct 18 20:24:20 +0000 2023
pucv_cl,702163171844314630,ndennis,1299,2667,4942,Sun Mar 12 17:35:07 +0000 2023
pucv_cl,545828609876674429,melissacurtis,2802,1953,2010,Thu Apr 23 15:41:58 +0000 2020
pucv_cl,725857067290946513,thomasrebecca,3142,1995,4788,Fri Jul 30 11:28:13 +0000 2021
pucv_cl,383663955289272649,charlesho,4074,2677,4039,Fri Jul 28 23:51:38 +0000 2023
pucv_cl,393674963956062468,tommy96,4557,1523,3387,Sat Apr 09 20:36:12 +0000 2022
pucv_cl,887276692249396621,rvelez,2601,1591,2098,Mon Jun 20 13:47:55 +0000 2022
pucv_cl,451042613486373635,michaelle,3297,2527,3030,Mon Jan 15 14:52:58 +0000 2024
pucv_cl,571581828914177918,woodcassandra,1573,2315,4018,Sat Apr 24 13:46:34 +0000 2021
pucv_cl,887956521296833237,munozstephanie,1092,1095,3244,Mon Dec 27 06:15:14 +0000 2021
pucv_cl,307173433010307795,david13,3630,2474,3261,Sun Mar 13 12:15:57 +0000 2022
pucv_cl,633078548050335479,patrickpaul,3944,718,2561,Mon Jul 11 03:12:54 +0000 2022
pucv_cl,479114670275740398,lmorrison,4737,2562,4688,Sat Aug 29 20:29:56 +0000 2020
pucv_cl,496095695511957988,kathryncole,4017,2748,4839,Thu Jun 10 03:00:21 +0000 2021
pucv_cl,470086255517538336,gaypatricia,1658,2650,3269,Tue Nov 01 04:33:47 +0000 2022
pucv_cl,443356314660577657,douglasrowe,1182,1067,3672,Thu Apr 01 03:54:29 +0000 2021
pucv_cl,796060998684439247,lisa18,3027,1819,4062,Sun Feb 05 08:10:19 +0000 2023
pucv_cl,608622173769536055,scott57,2615,1627,4025,Fri Dec 18 03:09:26 +0000 2020
pucv_cl,643503839352112162,lopezlarry,3194,2082,3624,Fri Jun 24 18:33:17 +0000 2022
pucv_cl,623959633967910893,qdominguez,4070,604,3486,Thu Mar 25 10:30:27 +0000 2021
pucv_cl,224689925351934890,carolyn43,2076,2869,2794,Thu May 13 09:25:21 +0000 2021
pucv_cl,897492754293626440,igarcia,1874,1044,2163,Fri Jun 26 16:15:27 +0000 2020
pucv_cl,297172948697378544,kristineerickson,2735,926,4317,Mon Jun 22 07:49:31 +0000 2020
pucv_cl,807889654588916017,laura18,3439,787,3465,Sun May 19 04:12:06 +0000 2024
pucv_cl,97979675939085288,jbarnes,2566,2351,3391,Mon Aug 03 22:59:59 +0000 2020
pucv_cl,716712929537061008,lewissandy,4641,835,4448,Sat Oct 22 21:33:21 +0000 2022
pucv_cl,301294131112448728,aharmon,2592,955,3227,Fri Sep 04 20:34:50 +0000 2020
pucv_cl,934081094999354585,jessica28,1019,1332,2136,Sun Oct 15 23:09:35 +0000 2023
pucv_cl,704872710550423154,francisjoann,4825,1140,4652,Wed Oct 12 21:22:10 +0000 2022
pucv_cl,696531970809503528,gonzalezjames,3481,2550,3632,Thu Apr 07 12:58:04 +0000 2022
pucv_cl,900457681624999117,lopezdonald,1176,2295,4305,Thu Mar 18 16:11:05 +0000 2021
pucv_cl,265290500858288983,kimberlyjacobs,3243,2245,2766,Sat Feb 15 14:08:03 +0000 2020
pucv_cl,423173422095844085,jhowell,2242,2683,3774,Mon Apr 29 19:07:25 +0000 2024
pucv_cl,530169159058136474,rodriguezeric,3774,923,2905,Sat Oct 24 13:39:56 +0000 2020
pucv_cl,137899311696701874,crystal52,1438,1358,4760,Sat Sep 24 20:26:17 +0000 2022
pucv_cl,500410722899123468,wpratt,2853,548,4534,Thu Dec 24 14:41:43 +0000 2020
pucv_cl,76720488939619133,adamsmiguel,4035,2017,4218,Sat Feb 06 10:54:43 +0000 2021
pucv_cl,973135665214246776,rodney84,4706,2952,3135,Mon Feb 22 22:45:14 +0000 2021
pucv_cl,825348010916610285,bakerlisa,3725,893,2884,Tue Feb 16 22:56:50 +0000 2021
pucv_cl,22941408252124401,dmorgan,1979,1680,2618,Sun Nov 21 15:26:46 +0000 2021
pucv_cl,646891362457058979,qbarrera,4212,1341,3437,Mon Nov 09 08:40:24 +0000 2020
pucv_cl,734863047765772354,bkhan,3979,1509,2230,Thu Jul 23 23:07:50 +0000 2020
pucv_cl,599447001715874015,samuel45,4152,1390,2334,Mon Oct 10 11:45:51 +0000 2022
pucv_cl,17951840146946428,gabriel58,1536,1052,2954,Wed Oct 14 01:49:12 +0000 2020
pucv_cl,135025495099262863,trevorwiggins,1166,1318,3461,Mon May 09 02:23:42 +0000 2022
pucv_cl,668099537837690207,vgrant,3252,1440,2478,Fri Oct 14 23:27:33 +0000 2022
pucv_cl,882570017225701652,graymichael,3459,2351,2414,Mon Aug 23 10:05:18 +0000 2021
pucv_cl,196088218484235223,alexanderlong,2604,1549,2184,Sat Aug 27 05:44:44 +0000 2022
pucv_cl,340391363095494648,sherijohnson,1353,2373,2013,Wed Nov 30 06:31:05 +0000 2022
pucv_cl,724671162108234060,ashley37,2543,2547,2096,Sat May 08 03:05:38 +0000 2021
pucv_cl,768542409937380402,johnsontodd,3251,2654,3611,Mon Aug 21 09:22:26 +0000 2023
pucv_cl,438007169166331103,iprince,3395,533,3937,Mon Jan 02 13:31:12 +0000 2023
pucv_cl,419343642941481191,jessicawright,4128,1489,2483,Mon May 03 22:01:49 +0000 2021
pucv_cl,623839048790399142,michellethomas,3963,1828,2656,Wed Jan 03 20:09:55 +0000 2024
pucv_cl,360213154869771800,hooverchristopher,3347,2356,2980,Thu Sep 29 01:58:21 +0000 2022
pucv_cl,916744253847586929,kevinburns,2090,2019,4124,Wed Dec 30 03:31:29 +0000 2020
pucv_cl,676801011272514877,mauricejenkins,2977,1491,3885,Sun Feb 25 02:16:24 +0000 2024
pucv_cl,719717159356882372,lauren49,2288,2350,2289,Sat Dec 25 09:18:12 +0000 2021
pucv_cl,452574176908163928,esheppard,3272,2689,3867,Tue Apr 04 08:14:27 +0000 2023
pucv_cl,421285402336736474,jenkinsmichelle,3250,2992,3951,Sat Jul 11 22:01:39 +0000 2020
pucv_cl,377619565662627347,juliamendez,2384,1146,3021,Thu Oct 29 12:50:44 +0000 2020
pucv_cl,662068853630847247,sarah49,2509,2609,2074,Sat Jan 09 08:46:05 +0000 2021
pucv_cl,103608101229867048,mramirez,1160,753,4642,Tue Jan 04 16:04:10 +0000 2022
pucv_cl,666509749079468063,robertjennings,2249,803,4321,Sun Jun 21 22:13:41 +0000 2020
pucv_cl,173878067274657657,eclark,4998,2856,4012,Wed Oct 20 08:12:17 +0000 2021
pucv_cl,40676521477047424,david74,2365,2780,4069,Sun Nov 06 20:43:38 +0000 2022
pucv_cl,770010067577965582,yboyer,4596,2120,3870,Sat Sep 19 13:14:50 +0000 2020
pucv_cl,828099575046060561,laurencortez,4957,2949,2688,Wed Nov 16 17:41:30 +0000 2022
pucv_cl,66218145039055280,diana45,2497,1550,4607,Mon Jun 28 13:35:06 +0000 2021
pucv_cl,393016704230287972,jameschristensen,1904,1736,3739,Tue Jan 21 21:35:32 +0000 2020
pucv_cl,666875550102166020,josemurray,3125,1896,3523,Mon Aug 07 20:54:52 +0000 2023
pucv_cl,289712417509296554,richardskimberly,1919,2092,4835,Thu Oct 26 00:35:12 +0000 2023
pucv_cl,475183449203973635,tbryant,1791,2608,3004,Wed Aug 24 10:47:27 +0000 2022
pucv_cl,463259660233640539,cblack,4517,2497,3794,Thu Nov 17 09:01:47 +0000 2022
pucv_cl,594108039677907915,onichols,3295,2023,3155,Thu Jun 03 22:26:01 +0000 2021
pucv_cl,320163718221880148,cmays,3791,1525,4349,Mon Feb 14 08:51:02 +0000 2022
pucv_cl,359248244579385252,jonespatrick,2634,829,4331,Tue Mar 08 22:05:40 +0000 2022
pucv_cl,468242730035315288,aromero,2270,1811,4320,Thu Apr 01 06:55:55 +0000 2021
pucv_cl,889186923124345719,jennifer86,3016,1703,4119,Tue Nov 09 02:29:20 +0000 2021
pucv_cl,784568672282243935,dalejones,3755,1154,3928,Thu May 14 16:20:52 +0000 2020
pucv_cl,835594209480098831,jbruce,1491,1806,3795,Fri Feb 03 02:29:13 +0000 2023
pucv_cl,964558077207546333,frankprice,1479,2361,2457,Fri Nov 18 23:28:25 +0000 2022
pucv_cl,800321812788122439,jeremy85,2733,1207,2860,Wed Apr 29 16:29:04 +0000 2020
pucv_cl,806356569006793395,anna20,3104,701,2757,Sun Mar 05 06:55:04 +0000 2023
pucv_cl,739276983334828321,donaldpeterson,4859,938,2580,Wed Feb 15 00:19:09 +0000 2023
pucv_cl,476544120841460131,robinsonrichard,3665,1751,3648,Tue Feb 01 20:06:55 +0000 2022
pucv_cl,642291349930138275,denise80,4774,1853,4917,Sun May 02 14:01:05 +0000 2021
pucv_cl,126920454712646299,hrivas,1559,2645,4128,Mon Feb 10 15:09:16 +0000 2020
pucv_cl,399783634608872216,ujohnston,4344,2389,3015,Sun Jul 09 13:47:04 +0000 2023
pucv_cl,987629583460637259,kbooker,1991,2615,2368,Wed Feb 17 13:39:16 +0000 2021
pucv_cl,532979449358684445,kimberlyklein,3990,1586,3009,Mon Jun 06 21:18:00 +0000 2022
pucv_cl,195901182860667740,bethany43,3015,1327,2839,Wed Jul 13 14:29:10 +0000 2022
pucv_cl,347144156174165026,rosskatie,2983,2174,3123,Wed May 29 04:57:43 +0000 2024
pucv_cl,471777144037742876,amybrown,1486,2629,3750,Mon Sep 13 08:42:48 +0000 2021
pucv_cl,820108082506304494,jameshernandez,3901,740,3427,Mon May 23 18:26:30 +0000 2022
pucv_cl,937755985175568096,jermainepeterson,1986,2488,4418,Sun Mar 26 23:25:22 +0000 2023
pucv_cl,221683674546291686,russellsylvia,2445,2856,2974,Sat Dec 26 09:44:14 +0000 2020
pucv_cl,139213698053646495,reedtimothy,3116,512,4137,Wed Sep 29 05:42:40 +0000 2021
pucv_cl,902838841242143685,freyrichard,3671,1618,2949,Thu Feb 17 10:33:34 +0000 2022
pucv_cl,883728588594493272,wmeyer,4662,2338,3838,Tue Apr 28 00:42:11 +0000 2020
pucv_cl,274146775837505942,kmendoza,1846,1647,2818,Sat Mar 14 09:06:18 +0000 2020
pucv_cl,702622786746440124,hudsonpatricia,4715,2370,4412,Sun Feb 20 04:18:50 +0000 2022
pucv_cl,613361266450584825,jonathan38,1817,2275,4073,Wed Mar 08 19:28:42 +0000 2023
pucv_cl,36131842761659484,morrisautumn,1692,2676,2298,Sun Mar 12 02:09:59 +0000 2023
pucv_cl,633122577889696939,christopherjohnson,3832,885,2208,Tue May 30 04:37:15 +0000 2023
pucv_cl,369406998666729533,gonzalezanna,3633,1632,2465,Sun Aug 01 05:24:12 +0000 2021
pucv_cl,212968682971865157,carrolldanielle,1866,1104,4820,Tue Apr 04 16:28:45 +0000 2023
pucv_cl,237988163326483135,jonesbarbara,4726,1516,4173,Sun Apr 04 04:12:25 +0000 2021
pucv_cl,488027097236717283,jensencarolyn,4684,2141,3282,Sat Jan 02 07:23:40 +0000 2021
pucv_cl,482006749321560120,sfox,4708,2884,3465,Thu Jan 16 08:30:42 +0000 2020
pucv_cl,743700125615037264,dennisfernandez,2006,1847,2803,Tue Mar 28 20:30:42 +0000 2023
pucv_cl,391249746009526996,jeffreymitchell,1766,1901,3999,Fri Jan 22 09:18:48 +0000 2021
pucv_cl,241871951972442904,molly11,3495,1195,3552,Wed Nov 29 04:40:07 +0000 2023
pucv_cl,314060423560571429,wendyjones,2944,1255,4280,Tue Mar 23 13:29:39 +0000 2021
pucv_cl,352251837632258413,christopherpierce,3617,2839,3316,Tue Jun 30 17:17:23 +0000 2020
pucv_cl,235534330882211312,seanaguilar,2457,1719,3827,Fri Aug 26 09:50:32 +0000 2022
pucv_cl,508856643293906519,michelle22,2288,2503,2290,Fri Apr 01 15:39:05 +0000 2022
pucv_cl,140411212938091374,lisa87,1495,2872,4572,Tue Mar 28 18:39:37 +0000 2023
pucv_cl,369433301241058451,hooperscott,4251,2246,2980,Fri Oct 15 07:45:27 +0000 2021
pucv_cl,176223496820301704,patricia23,1540,915,4542,Sat Mar 26 09:25:15 +0000 2022
pucv_cl,11040439347277757,skinnergina,2171,1750,4391,Wed Nov 04 05:11:37 +0000 2020
pucv_cl,931675897271890663,mccoyrachel,2995,817,4411,Mon Jan 09 15:41:00 +0000 2023
pucv_cl,561941303878204619,dylanmorton,2815,2044,2522,Tue Dec 27 11:06:55 +0000 2022
pucv_cl,778290353902186097,allenderrick,2000,2725,2377,Fri May 20 02:17:28 +0000 2022
pucv_cl,457839816394012934,longlawrence,1805,900,4059,Thu Mar 04 22:00:02 +0000 2021
pucv_cl,290220869261768063,hrojas,2950,1150,3270,Mon Feb 13 02:44:17 +0000 2023
pucv_cl,347011527764350209,donaldspence,4385,2037,2243,Tue Dec 29 07:53:09 +0000 2020
pucv_cl,560102945968404988,huynhjeffrey,1604,2041,2663,Thu Mar 18 09:49:43 +0000 2021
pucv_cl,681890633946658687,matthewowens,2574,1566,2161,Sun Feb 28 02:28:27 +0000 2021
pucv_cl,870092123608920284,travisgarcia,1246,2631,2911,Fri Feb 18 22:31:08 +0000 2022
pucv_cl,986026906325024281,wilsondanny,3014,710,4931,Tue Jan 07 14:46:36 +0000 2020
pucv_cl,574969951394499967,townsendlaura,4630,2617,2287,Tue Sep 08 11:58:13 +0000 2020
pucv_cl,958569572556453744,freemanbetty,1477,2923,2863,Sun Dec 11 04:16:07 +0000 2022
pucv_cl,621300658853180141,joe07,1929,2588,4406,Sat Apr 18 03:06:18 +0000 2020
pucv_cl,207146864170934628,huberkristen,2244,2862,2204,Fri Nov 12 07:32:59 +0000 2021
pucv_cl,232852374653648103,javierross,3106,2742,2954,Sat Mar 20 13:26:18 +0000 2021
pucv_cl,12904668983495040,martineric,1535,2016,3584,Wed Mar 11 17:03:53 +0000 2020
pucv_cl,59553520833310731,lsingh,3580,581,3567,Fri Oct 27 23:49:42 +0000 2023
pucv_cl,49472201140028877,baileynicholas,4778,2779,4628,Thu Mar 23 14:40:32 +0000 2023
pucv_cl,794214189875791588,vbradley,3918,617,2966,Thu Aug 20 20:45:13 +0000 2020
pucv_cl,714835366870591440,terrytrevor,3813,777,2693,Mon May 11 23:12:21 +0000 2020
pucv_cl,165838020375330013,eric09,2701,2423,3017,Sun May 28 00:06:58 +0000 2023
pucv_cl,650446330093098887,hartmandeanna,4417,2568,2364,Sun Aug 27 18:35:16 +0000 2023
pucv_cl,893867657212319387,schultztimothy,3206,1107,3089,Tue Apr 30 06:40:18 +0000 2024
pucv_cl,491213642775220220,teresalopez,4363,1932,2398,Wed Sep 02 20:11:29 +0000 2020
pucv_cl,825547599062494477,derrickyork,2463,2346,3339,Fri Jan 12 00:27:56 +0000 2024
pucv_cl,743277308762021858,lindalopez,4641,2608,3267,Sat Mar 18 13:20:41 +0000 2023
pucv_cl,886992824365836063,laurahiggins,1118,2315,4031,Sat Jan 06 22:04:57 +0000 2024
pucv_cl,446736817747214089,bmay,4489,2554,3177,Sat Sep 09 08:24:25 +0000 2023
pucv_cl,678580647329729150,kimberly74,4284,2219,2672,Thu Jan 07 10:26:55 +0000 2021
pucv_cl,71997092852493124,millerjoel,4730,1458,2499,Fri Oct 29 08:31:46 +0000 2021
pucv_cl,55962130677495975,jamesadams,3414,1008,4066,Tue Nov 16 08:47:13 +0000 2021
pucv_cl,436819410414911074,devon05,1948,684,2266,Wed Nov 18 23:05:59 +0000 2020
